income,num_people_household,marital_status,age_yrs,gender,id,time_in_us,is_citizen,age_months,years_edu
7,4,1,48,2,82090,2,2,,
6,2,2,69,2,82091,,1,,
3,1,3,62,2,82092,3,1,,
3,2,4,36,1,82093,,1,,
7,2,5,27,1,82094,2,2,,
10,3,5,40,2,82095,,1,,
7,6,,16,1,82096,2,2,,11
77,3,,6,1,82097,,1,,0
5,2,1,64,1,82098,8,1,,
2,1,5,54,1,82099,,1,,
8,7,,5,1,82100,,1,,
9,3,,0,2,82101,,1,4,
8,7,1,56,2,82102,3,2,,
13,2,3,51,1,82103,,1,,
15,5,,17,1,82104,,1,,11
6,3,1,49,2,82105,4,2,,
7,6,1,33,2,82106,4,1,,
9,4,1,43,1,82107,,1,,
8,3,1,61,1,82108,4,1,,
5,2,,19,1,82109,,1,,13
2,5,6,27,1,82110,,1,,
15,3,1,25,1,82111,,1,,
15,4,1,37,2,82112,,1,,
4,1,3,69,1,82113,,1,,
8,4,,14,2,82114,,1,,8
4,6,6,39,1,82115,,1,,
6,3,,18,2,82116,,1,,11
5,2,1,20,1,82117,,1,,
14,6,,7,1,82118,2,2,,1
7,4,,9,1,82119,,1,,3
77,1,5,36,2,82120,,1,,
5,5,,5,1,82121,,1,,
14,6,,12,1,82122,,1,,6
6,5,,15,2,82123,,1,,7
3,1,6,26,2,82124,,1,,
12,2,3,69,2,82125,,1,,
15,4,1,56,1,82126,7,1,,
15,3,1,30,2,82127,2,2,,
15,3,5,22,1,82128,,1,,
5,5,,1,1,82129,,1,17,
2,1,3,67,2,82130,,1,,
1,1,2,73,2,82131,9,1,,
5,6,,8,1,82132,,1,,2
14,2,1,61,2,82133,,1,,
9,3,4,38,2,82134,6,1,,
99,6,,2,1,82135,,1,,
10,4,,0,1,82136,,1,7,
6,4,,17,1,82137,,1,,10
9,2,1,61,1,82138,,1,,
77,5,1,39,2,82139,6,2,,
9,4,5,24,1,82140,,1,,
8,2,,12,2,82141,,1,,6
6,3,,10,1,82142,,1,,4
15,2,1,73,1,82143,,1,,
2,2,4,50,2,82144,,1,,
14,5,,8,2,82145,,1,,2
10,6,,7,1,82146,,1,,1
15,7,1,56,2,82147,,1,,
14,1,5,35,1,82148,7,1,,
7,7,1,25,1,82149,,1,,
8,7,,0,1,82150,,1,8,
6,3,6,23,1,82151,6,1,,
4,4,1,53,1,82152,4,2,,
6,6,1,53,1,82153,7,1,,
15,6,,12,2,82154,,1,,5
7,7,,3,2,82155,,1,,
6,3,,10,2,82156,,1,,4
9,2,1,25,1,82157,,1,,
15,2,1,61,1,82158,,1,,
12,7,,7,2,82159,,1,,1
6,2,4,60,2,82160,,1,,
15,2,1,39,2,82161,,1,,
15,7,1,68,1,82162,,1,,
7,2,1,51,2,82163,,1,,
2,5,6,40,1,82164,,1,,
6,5,3,44,1,82165,,1,,
1,7,,6,1,82166,,1,,0
15,2,1,70,1,82167,,1,,
12,6,,17,1,82168,,1,,11
12,4,5,58,2,82169,4,2,,
15,2,1,62,2,82170,6,2,,
5,2,1,64,1,82171,,1,,
7,1,3,29,1,82172,,1,,
8,2,1,63,2,82173,,1,,
1,5,,10,1,82174,1,2,,3
6,5,,9,1,82175,,1,,2
10,2,1,57,1,82176,6,2,,
4,2,1,80,1,82177,,1,,
99,7,,0,1,82178,,1,7,
14,5,,16,2,82179,,1,,10
10,6,,4,1,82180,,1,,
10,2,3,60,2,82181,,1,,
15,2,1,66,2,82182,,1,,
15,7,,2,1,82183,,1,,
3,1,3,72,1,82184,,1,,
6,5,,1,2,82185,,1,13,
2,5,,6,1,82186,,1,,0
5,3,,18,2,82187,,1,,11
6,4,3,42,1,82188,,1,,
15,3,1,30,1,82189,3,2,,
9,5,1,45,1,82190,6,1,,
4,1,2,76,2,82191,,1,,
15,3,1,53,2,82192,6,1,,
8,6,,16,2,82193,,1,,11
2,3,5,23,2,82194,1,1,,
4,2,5,20,1,82195,,1,,
5,3,,7,1,82196,,1,,2
8,2,3,46,2,82197,5,2,,
13,4,,17,2,82198,,1,,10
10,4,,19,2,82199,,1,,15
10,3,5,31,1,82200,,1,,
5,2,1,80,2,82201,9,1,,
5,4,,10,2,82202,,1,,4
1,3,,0,1,82203,,1,9,
6,1,3,80,1,82204,,1,,
15,4,1,43,2,82205,,1,,
15,4,,5,2,82206,,1,,
15,4,1,37,2,82207,,1,,
10,5,,1,1,82208,,1,22,
7,2,1,34,1,82209,3,1,,
6,4,,8,1,82210,,1,,3
15,3,3,54,2,82211,,1,,
3,1,2,80,2,82212,,1,,
15,5,1,46,1,82213,,1,,
6,4,,9,2,82214,2,2,,3
8,7,,9,2,82215,,1,,2
15,5,1,52,1,82216,,1,,
6,4,5,23,1,82217,,1,,
9,5,,15,2,82218,,1,,9
12,7,3,49,1,82219,,1,,
1,7,,9,2,82220,,1,,2
15,4,1,44,1,82221,,1,,
8,3,,3,1,82222,2,1,,
14,2,5,27,1,82223,,1,,
8,6,6,20,2,82224,,1,,
15,3,3,55,1,82225,,1,,
99,4,3,80,1,82226,,1,,
15,2,1,79,2,82227,,1,,
9,4,,12,1,82228,,1,,6
6,5,,16,1,82229,,1,,10
6,1,1,60,1,82230,7,1,,
3,4,3,53,1,82231,,1,,
10,5,,15,1,82232,,1,,9
4,2,3,47,2,82233,,1,,
14,4,,1,1,82234,,1,13,
3,1,3,73,2,82235,,1,,
8,2,1,79,1,82236,,1,,
9,7,,4,2,82237,,1,,
7,2,1,66,2,82238,,1,,
15,4,,10,1,82239,,1,,4
14,4,,17,2,82240,,1,,12
15,4,1,47,2,82241,,1,,
1,7,,16,2,82242,,1,,9
10,2,6,32,1,82243,,1,,
12,4,1,32,1,82244,,1,,
5,3,1,31,1,82245,,1,,
7,3,,17,1,82246,,1,,11
13,4,5,26,2,82247,,1,,
14,4,,15,2,82248,,1,,8
10,3,,17,2,82249,,1,,11
9,7,,19,1,82250,,1,,15
5,7,,10,1,82251,,1,,4
6,5,4,40,2,82252,,1,,
7,4,,19,2,82253,,1,,15
7,2,1,77,1,82254,,1,,
1,3,,0,1,82255,,1,1,
7,5,,6,1,82256,,1,,0
7,6,6,25,2,82257,,1,,
8,7,1,50,2,82258,6,1,,
2,4,5,20,1,82259,,1,,
8,7,,9,1,82260,,1,,4
3,6,1,42,1,82261,,1,,
5,5,,1,2,82262,,1,13,
7,5,,9,2,82263,,1,,3
6,4,,5,1,82264,,1,,
15,5,,8,1,82265,,1,,3
12,3,,0,2,82266,,1,10,
7,7,,6,2,82267,,1,,0
14,5,,4,2,82268,,1,,
12,7,5,23,2,82269,4,2,,
7,4,1,49,1,82270,2,2,,
6,3,5,23,1,82271,,1,,
14,5,,0,2,82272,,1,2,
8,5,,1,2,82273,,1,23,
15,3,,5,1,82274,,1,,
6,3,1,42,2,82275,3,2,,
4,2,2,51,2,82276,,1,,
7,1,2,71,2,82277,,1,,
5,1,5,20,1,82278,,1,,
12,7,,13,2,82279,,1,,6
6,4,,6,1,82280,,1,,0
6,6,1,41,2,82281,,1,,
6,5,6,34,1,82282,,1,,
99,7,1,48,1,82283,7,1,,
15,4,,8,2,82284,,1,,2
7,2,1,57,2,82285,,1,,
15,6,,14,2,82286,,1,,8
3,7,,19,2,82287,,1,,13
5,2,1,55,1,82288,,1,,
14,3,,0,2,82289,,1,11,
7,3,1,43,1,82290,8,2,,
14,2,1,62,2,82291,,1,,
15,4,,3,2,82292,,1,,
10,5,,4,2,82293,,1,,
2,6,,8,1,82294,2,2,,3
5,2,1,80,1,82295,,1,,
14,5,,15,2,82296,,1,,9
3,3,,3,1,82297,2,2,,
1,4,1,44,1,82298,,1,,
6,7,,8,2,82299,,1,,2
5,1,2,80,2,82300,,1,,
6,3,,0,1,82301,,1,6,
8,7,,16,2,82302,,1,,10
3,5,,3,2,82303,,1,,
14,5,,7,2,82304,,1,,1
6,3,,8,1,82305,,1,,2
77,3,1,43,1,82306,4,2,,
6,2,1,73,2,82307,,1,,
6,6,1,33,1,82308,,1,,
2,5,5,23,2,82309,,1,,
12,7,,19,2,82310,,1,,13
7,5,,17,1,82311,,1,,10
5,2,3,33,2,82312,,1,,
7,2,,15,2,82313,,1,,10
4,4,,13,1,82314,,1,,7
9,4,1,23,1,82315,,1,,
,2,1,73,1,82316,,1,,
6,3,,7,1,82317,,1,,1
1,1,5,27,1,82318,6,1,,
5,2,5,35,2,82319,,1,,
14,3,1,28,1,82320,,1,,
15,3,1,59,1,82321,,1,,
15,6,1,41,1,82322,7,1,,
14,7,,2,1,82323,,1,,
4,6,,6,1,82324,,1,,0
6,4,1,39,1,82325,,1,,
8,4,,10,1,82326,,1,,5
7,4,,2,2,82327,,1,,
2,3,,2,1,82328,,1,,
15,4,1,45,1,82329,3,1,,
15,3,1,51,2,82330,,1,,
77,4,,16,1,82331,,1,,10
14,3,,0,1,82332,,1,1,
12,7,,10,2,82333,,1,,3
2,2,5,50,2,82334,,1,,
9,2,1,52,1,82335,,1,,
77,4,5,28,1,82336,,1,,
6,6,3,35,2,82337,,1,,
6,4,1,31,2,82338,,1,,
2,3,,0,1,82339,,1,10,
,6,,19,2,82340,,1,,13
3,4,,16,1,82341,,1,,9
8,3,5,25,2,82342,,1,,
15,2,1,66,2,82343,,1,,
6,4,3,70,1,82344,6,2,,
12,4,1,32,1,82345,,1,,
7,3,4,51,2,82346,,1,,
15,6,,2,1,82347,,1,,
14,2,1,29,2,82348,,1,,
7,5,,11,2,82349,,1,,5
8,5,,7,2,82350,,1,,1
6,5,3,65,1,82351,,1,,
4,6,,0,1,82352,,1,11,
15,4,1,53,1,82353,7,1,,
14,7,1,57,2,82354,,1,,
7,3,1,70,2,82355,,1,,
8,2,1,63,2,82356,,1,,
6,3,6,26,2,82357,,1,,
4,3,,13,1,82358,,1,,7
4,2,1,48,1,82359,,1,,
15,1,3,51,2,82360,,1,,
6,4,,17,1,82361,,1,,11
4,6,,7,1,82362,,1,,1
5,3,3,38,1,82363,,1,,
6,3,,0,2,82364,,1,9,
8,4,,17,2,82365,,1,,11
6,4,,6,2,82366,,1,,0
1,6,1,35,1,82367,77,2,,
4,2,1,49,2,82368,,1,,
6,5,3,37,2,82369,,1,,
1,4,3,37,1,82370,,1,,
6,5,,6,1,82371,,1,,0
6,5,6,44,2,82372,,1,,
15,5,,16,2,82373,,1,,9
9,5,,9,1,82374,,1,,3
8,4,1,49,1,82375,4,2,,
5,5,1,41,1,82376,,1,,
6,3,,19,1,82377,,1,,10
4,4,,17,1,82378,1,2,,10
77,3,5,30,1,82379,,1,,
14,3,1,44,1,82380,,1,,
77,1,2,80,2,82381,8,1,,
8,6,,3,1,82382,,1,,
6,2,1,62,1,82383,8,2,,
15,3,1,65,2,82384,,1,,
12,4,,2,1,82385,,1,,
14,5,,2,2,82386,,1,,
10,3,,0,2,82387,,1,4,
6,2,1,34,1,82388,,1,,
7,3,5,34,2,82389,,1,,
14,3,,0,1,82390,,1,6,
7,3,1,26,1,82391,,1,,
13,4,,6,1,82392,,1,,0
5,2,5,20,1,82393,,1,,
77,5,,18,1,82394,4,2,,15
8,2,1,25,2,82395,,1,,
8,3,,19,1,82396,,1,,14
12,7,3,33,1,82397,,1,,
6,5,1,31,1,82398,,1,,
14,7,,2,1,82399,,1,,
4,3,,16,1,82400,,1,,9
15,1,5,30,2,82401,,1,,
14,2,1,65,1,82402,8,1,,
15,2,1,80,1,82403,,1,,
5,4,3,36,1,82404,,1,,
7,4,1,53,2,82405,,1,,
3,1,5,73,1,82406,,1,,
6,1,3,44,1,82407,,1,,
6,7,,18,1,82408,,1,,11
5,3,1,63,1,82409,,1,,
10,2,6,35,1,82410,,1,,
5,4,,10,1,82411,,1,,4
7,2,5,22,2,82412,,1,,
6,2,3,47,2,82413,,1,,
8,3,4,68,1,82414,,1,,
7,3,,3,1,82415,,1,,
9,6,1,50,1,82416,,1,,
8,6,1,51,2,82417,7,1,,
8,5,,16,1,82418,,1,,10
15,3,,1,2,82419,,1,23,
7,6,1,35,1,82420,3,1,,
15,3,,13,2,82421,4,1,,7
15,4,,10,2,82422,,1,,4
14,4,1,56,1,82423,,1,,
2,1,2,70,2,82424,,1,,
8,5,4,43,2,82425,,1,,
5,4,5,24,1,82426,,1,,
10,2,5,48,1,82427,,1,,
7,1,5,26,2,82428,,1,,
15,5,1,36,1,82429,,1,,
7,3,6,24,2,82430,,1,,
5,3,,0,2,82431,,1,8,
77,2,1,60,1,82432,6,2,,
13,6,,1,1,82433,,1,16,
12,4,1,70,2,82434,8,1,,
13,1,2,80,1,82435,,1,,
14,7,1,61,1,82436,77,2,,
3,5,,1,2,82437,,1,12,
8,4,,7,1,82438,,1,,1
15,3,1,48,2,82439,,1,,
15,2,1,63,2,82440,,1,,
14,1,2,80,2,82441,,1,,
12,7,,0,2,82442,,1,7,
2,4,,11,1,82443,,1,,5
6,2,,2,1,82444,,1,,
15,2,1,52,2,82445,,1,,
6,2,1,66,1,82446,,1,,
15,5,,15,2,82447,,1,,10
7,2,5,29,1,82448,,1,,
3,5,1,42,1,82449,3,2,,
2,5,1,34,2,82450,3,2,,
4,1,5,34,2,82451,,1,,
14,4,5,20,2,82452,,1,,
6,7,,0,2,82453,,1,4,
6,3,1,37,2,82454,2,2,,
77,4,5,25,2,82455,,1,,
6,3,,0,2,82456,,1,6,
4,4,,10,1,82457,,1,,4
15,3,,3,2,82458,,1,,
8,1,2,80,2,82459,,1,,
12,3,2,58,2,82460,,1,,
4,1,3,47,1,82461,,1,,
6,4,6,36,1,82462,77,2,,
15,3,1,48,2,82463,4,1,,
8,1,3,62,1,82464,,1,,
3,5,6,44,2,82465,6,1,,
10,2,2,80,1,82466,,1,,
6,5,6,22,1,82467,,1,,
10,4,,11,1,82468,,1,,5
15,3,,1,1,82469,,1,18,
6,5,,13,1,82470,,1,,6
3,7,1,22,2,82471,,1,,
15,4,,13,1,82472,,1,,7
2,4,,8,2,82473,,1,,1
12,7,,2,2,82474,,1,,
10,7,,1,2,82475,,1,20,
15,5,,10,1,82476,,1,,4
3,2,5,34,1,82477,7,1,,
3,7,,12,1,82478,,1,,6
9,2,6,27,1,82479,3,2,,
14,7,,12,1,82480,,1,,6
4,5,,0,2,82481,,1,3,
7,1,2,80,2,82482,,1,,
9,3,1,32,1,82483,2,2,,
6,5,,14,1,82484,,1,,7
7,6,1,33,2,82485,4,2,,
6,3,1,40,1,82486,2,2,,
8,3,5,21,1,82487,,1,,
15,2,1,63,1,82488,,1,,
15,5,1,41,1,82489,7,1,,
15,3,,0,1,82490,,1,1,
15,4,,14,1,82491,,1,,6
9,2,1,25,2,82492,,1,,
6,2,,9,2,82493,,1,,3
12,6,,19,2,82494,99,2,,13
6,3,5,51,2,82495,,1,,
15,4,,8,1,82496,,1,,2
14,4,,11,2,82497,,1,,5
77,6,,18,1,82498,,1,,15
4,7,,12,1,82499,,1,,5
,4,1,38,1,82500,,1,,
15,3,1,38,2,82501,5,1,,
7,4,,16,2,82502,,1,,9
6,3,,16,2,82503,,1,,10
2,1,4,73,1,82504,7,2,,
5,3,,8,1,82505,,1,,2
13,4,,1,2,82506,,1,17,
4,4,3,72,1,82507,,1,,
6,5,,5,1,82508,,1,,
6,4,1,63,1,82509,,1,,
15,3,,0,1,82510,,1,11,
5,5,,9,2,82511,,1,,3
5,3,5,21,2,82512,,1,,
15,6,1,47,1,82513,6,1,,
10,4,,4,2,82514,,1,,
15,4,,11,1,82515,,1,,6
1,7,,11,1,82516,,1,,5
8,3,6,59,1,82517,,1,,
10,7,,13,1,82518,,1,,7
6,7,5,25,2,82519,,1,,
10,5,,16,2,82520,,1,,11
7,2,1,70,2,82521,,1,,
8,7,,15,1,82522,,1,,8
3,2,,7,2,82523,,1,,1
6,5,5,21,2,82524,,1,,
15,3,,6,1,82525,,1,,0
6,6,,2,2,82526,,1,,
15,2,1,39,2,82527,,1,,
15,4,,15,1,82528,,1,,9
9,4,4,35,2,82529,5,2,,
15,7,,4,2,82530,,1,,
77,7,1,36,2,82531,3,2,,
4,4,,16,1,82532,1,2,,9
12,3,1,26,2,82533,,1,,
7,2,,18,1,82534,,1,,13
10,2,1,64,2,82535,,1,,
14,7,3,49,2,82536,,1,,
3,2,5,25,2,82537,,1,,
6,7,5,26,2,82538,,1,,
8,4,,1,2,82539,,1,18,
5,5,1,20,1,82540,5,2,,
7,2,1,78,2,82541,,1,,
5,3,1,66,1,82542,7,1,,
3,4,,12,2,82543,,1,,5
5,6,,9,1,82544,,1,,4
7,3,,8,1,82545,,1,,2
4,4,,4,1,82546,,1,,
12,4,1,65,2,82547,7,1,,
10,4,,0,2,82548,,1,7,
6,5,,8,1,82549,,1,,2
6,3,5,34,2,82550,,1,,
9,4,,2,2,82551,,1,,
10,5,,2,2,82552,,1,,
15,5,,0,1,82553,,1,10,
15,3,2,54,2,82554,,1,,
1,2,,1,2,82555,,1,18,
6,4,,4,2,82556,,1,,
15,4,1,40,2,82557,,1,,
12,4,1,54,2,82558,,1,,
8,2,1,51,1,82559,,1,,
15,4,1,48,1,82560,,1,,
5,4,5,30,1,82561,,1,,
8,2,3,36,2,82562,4,2,,
14,4,,3,1,82563,,1,,
4,1,3,74,2,82564,,1,,
4,3,1,71,1,82565,,1,,
14,2,6,70,1,82566,,1,,
9,4,5,25,1,82567,,1,,
15,3,,3,1,82568,,1,,
2,3,6,46,1,82569,,1,,
3,1,2,80,1,82570,,1,,
8,4,1,46,1,82571,,1,,
3,2,2,80,1,82572,,1,,
6,5,,7,2,82573,,1,,0
7,3,6,36,1,82574,,1,,
14,5,,4,1,82575,,1,,
4,1,2,80,2,82576,,1,,
15,2,6,31,2,82577,,1,,
15,4,,11,2,82578,,1,,5
6,1,5,64,2,82579,,1,,
3,1,5,51,2,82580,,1,,
7,4,,17,1,82581,2,1,,13
3,2,1,71,1,82582,,1,,
6,4,,6,2,82583,,1,,0
14,3,,0,1,82584,,1,2,
13,6,,6,1,82585,,1,,1
8,6,,3,2,82586,,1,,
5,5,1,37,1,82587,5,2,,
4,6,,18,2,82588,,1,,12
8,2,1,48,2,82589,,1,,
99,7,1,21,2,82590,6,2,,
6,1,5,29,1,82591,,1,,
4,5,,13,1,82592,,1,,6
15,6,,9,1,82593,,1,,3
6,5,,3,2,82594,,1,,
2,3,,18,1,82595,,1,,11
10,6,2,73,1,82596,7,1,,
15,4,1,56,1,82597,8,1,,
15,4,,0,1,82598,,1,4,
4,5,,2,1,82599,,1,,
3,4,,12,1,82600,,1,,4
4,5,4,62,1,82601,,1,,
15,5,,6,1,82602,,1,,0
15,2,3,44,2,82603,6,1,,
,2,3,49,1,82604,,1,,
14,4,1,46,2,82605,,1,,
5,5,,10,1,82606,,1,,5
14,5,,3,1,82607,,1,,
,2,6,78,1,82608,,1,,
7,4,1,46,2,82609,,1,,
15,2,1,72,1,82610,,1,,
15,4,5,33,1,82611,7,1,,
3,2,6,64,2,82612,,1,,
6,3,,19,1,82613,,1,,13
9,4,,14,2,82614,,1,,8
15,6,1,57,1,82615,,1,,
3,2,1,63,1,82616,,1,,
10,3,5,20,2,82617,,1,,
7,3,1,45,1,82618,,1,,
,2,1,69,1,82619,,1,,
4,2,,3,1,82620,,1,,
15,4,1,41,1,82621,5,2,,
15,4,,5,2,82622,,1,,
14,5,,7,2,82623,,1,,2
9,5,,1,1,82624,,1,19,
2,1,2,79,2,82625,,1,,
15,7,,14,1,82626,,1,,9
14,6,1,37,1,82627,,1,,
7,7,,14,2,82628,,1,,8
4,4,1,41,1,82629,,1,,
12,5,,15,2,82630,,1,,9
4,7,,10,2,82631,,1,,4
99,4,,1,2,82632,,1,13,
7,4,,15,1,82633,,1,,9
,2,6,23,1,82634,,1,,
15,2,1,62,2,82635,7,1,,
14,2,1,46,2,82636,,1,,
6,2,1,80,1,82637,,1,,
10,3,5,29,2,82638,,1,,
5,4,,16,1,82639,,1,,8
14,2,5,24,2,82640,,1,,
9,2,,8,2,82641,,1,,2
1,4,1,66,2,82642,2,2,,
8,7,1,38,2,82643,5,1,,
6,3,1,25,1,82644,,1,,
3,6,,6,2,82645,,1,,1
99,6,1,56,1,82646,7,1,,
14,6,,10,2,82647,,1,,5
5,7,6,25,2,82648,4,2,,
5,5,,7,2,82649,,1,,1
14,4,1,43,2,82650,,1,,
5,6,1,78,1,82651,,1,,
14,3,1,73,1,82652,6,1,,
3,7,,7,1,82653,,1,,1
14,4,,18,2,82654,,1,,11
8,3,2,75,2,82655,3,2,,
15,4,,12,1,82656,,1,,7
6,1,2,66,2,82657,,1,,
4,5,,6,1,82658,,1,,1
13,3,,0,2,82659,,1,6,
7,5,1,32,2,82660,,1,,
15,4,,6,2,82661,,1,,0
7,3,,13,2,82662,,1,,7
8,3,,0,2,82663,,1,4,
77,4,1,48,1,82664,,1,,
5,2,3,53,2,82665,,1,,
12,4,1,47,1,82666,4,1,,
9,5,,5,1,82667,,1,,
12,2,6,32,1,82668,,1,,
15,2,1,33,2,82669,,1,,
4,6,,18,1,82670,,1,,13
5,6,1,30,2,82671,,1,,
15,4,,8,1,82672,3,1,,1
15,3,,16,2,82673,,1,,9
15,4,1,45,2,82674,,1,,
6,2,1,71,1,82675,,1,,
3,5,,6,2,82676,,1,,0
13,1,2,80,2,82677,,1,,
15,5,1,58,2,82678,,,,
4,4,,7,2,82679,,1,,0
5,6,6,41,1,82680,,1,,
14,4,,1,1,82681,,1,17,
15,4,2,37,1,82682,5,1,,
3,6,,9,1,82683,,1,,3
7,4,3,42,2,82684,,1,,
7,1,3,47,1,82685,4,1,,
1,6,,10,1,82686,,1,,5
77,4,,5,2,82687,,1,,
12,1,2,63,1,82688,7,2,,
15,3,,0,2,82689,,1,1,
6,7,,6,1,82690,,1,,0
12,7,4,29,1,82691,,1,,
2,2,5,39,1,82692,,1,,
5,6,,6,1,82693,,1,,0
12,7,,8,2,82694,,1,,2
5,4,1,20,1,82695,,1,,
3,2,1,22,2,82696,,1,,
15,6,,18,2,82697,,1,,13
10,2,1,74,1,82698,,1,,
8,5,,7,1,82699,,1,,1
14,4,,4,1,82700,2,9,,
1,3,,14,2,82701,,1,,8
8,2,6,64,2,82702,,1,,
8,7,6,50,1,82703,4,1,,
15,4,1,41,1,82704,8,1,,
9,3,1,76,2,82705,,1,,
15,4,,9,2,82706,,1,,4
13,1,3,73,1,82707,,1,,
14,2,1,78,2,82708,,1,,
1,1,3,61,2,82709,,1,,
15,2,1,61,2,82710,,1,,
4,4,1,30,2,82711,5,1,,
15,5,3,56,2,82712,,1,,
8,5,,16,1,82713,,1,,10
8,5,,14,2,82714,,1,,8
15,4,,8,2,82715,,1,,2
8,7,,19,2,82716,,1,,13
15,2,,14,1,82717,,1,,8
7,5,1,34,1,82718,,1,,
6,5,1,35,2,82719,,1,,
8,7,1,58,1,82720,6,1,,
8,2,1,49,1,82721,,1,,
6,5,,6,1,82722,,1,,0
2,1,3,74,2,82723,,1,,
2,3,5,28,2,82724,,1,,
2,4,,17,2,82725,2,1,,11
14,7,,16,2,82726,,1,,9
15,4,1,77,1,82727,,1,,
12,6,,18,2,82728,5,2,,11
4,4,6,22,2,82729,,1,,
8,7,,14,2,82730,,1,,8
7,5,1,36,2,82731,,1,,
7,7,,9,1,82732,,1,,2
15,5,1,40,2,82733,,1,,
8,6,5,29,1,82734,,1,,
7,7,6,23,2,82735,4,2,,
8,7,5,26,1,82736,,1,,
3,6,5,66,2,82737,,1,,
2,4,,3,1,82738,,1,,
10,2,1,55,2,82739,,1,,
7,1,2,65,1,82740,,1,,
2,1,5,70,1,82741,,1,,
15,3,3,52,2,82742,4,2,,
77,4,1,47,2,82743,,1,,
3,5,,0,1,82744,,1,0,
9,6,6,38,1,82745,,1,,
8,7,6,33,1,82746,,1,,
9,4,,0,2,82747,,1,10,
4,3,5,43,2,82748,,1,,
15,3,1,64,1,82749,,1,,
8,4,6,27,2,82750,6,1,,
9,4,,0,2,82751,,1,5,
6,3,1,34,1,82752,2,2,,
6,5,,2,2,82753,,1,,
15,4,,0,2,82754,,1,1,
7,5,1,32,2,82755,,1,,
15,5,6,55,1,82756,,1,,
4,2,1,80,1,82757,,1,,
12,7,3,52,1,82758,,1,,
3,1,5,24,1,82759,,1,,
15,5,,2,2,82760,,1,,
15,5,,0,2,82761,,1,11,
4,4,6,26,2,82762,,1,,
9,4,,12,2,82763,,1,,6
3,6,,6,1,82764,,1,,0
8,2,1,80,1,82765,,1,,
6,3,1,48,2,82766,3,2,,
3,2,,7,1,82767,,1,,1
7,5,,9,2,82768,,1,,3
15,7,1,55,2,82769,7,1,,
14,5,1,46,2,82770,,1,,
6,5,1,41,1,82771,,1,,
14,6,1,60,2,82772,,1,,
5,2,2,67,1,82773,,1,,
1,1,,19,2,82774,,1,,15
,4,1,57,1,82775,3,2,,
6,2,1,37,1,82776,4,1,,
2,5,,2,2,82777,,1,,
8,6,5,57,1,82778,,1,,
15,3,1,63,2,82779,,1,,
77,7,1,28,2,82780,3,2,,
14,4,,17,2,82781,,1,,10
7,1,5,53,1,82782,,1,,
7,7,,0,2,82783,,1,3,
9,3,1,32,2,82784,,1,,
6,2,1,73,1,82785,,1,,
14,4,,11,1,82786,,1,,5
8,4,,14,1,82787,,1,,8
15,3,1,43,1,82788,5,1,,
6,3,,9,1,82789,,1,,2
5,2,1,72,1,82790,,1,,
5,2,2,56,2,82791,,1,,
14,7,,10,2,82792,,1,,5
8,7,,2,2,82793,,1,,
6,3,5,55,2,82794,9,1,,
4,5,,16,2,82795,,1,,8
9,4,,11,1,82796,,1,,5
99,5,,18,2,82797,,1,,12
2,3,5,31,2,82798,,1,,
14,4,,9,1,82799,,1,,3
15,7,,14,1,82800,,1,,7
3,5,,6,1,82801,,1,,0
,2,1,76,1,82802,,1,,
14,3,1,23,2,82803,,1,,
6,2,,11,1,82804,,1,,4
15,4,1,34,2,82805,,1,,
14,4,,0,1,82806,,1,3,
2,3,,3,2,82807,,1,,
6,7,,9,1,82808,,1,,3
7,7,,8,2,82809,,1,,3
14,4,1,41,2,82810,,1,,
14,1,5,51,2,82811,,1,,
4,2,3,62,1,82812,,1,,
8,3,5,24,2,82813,,1,,
12,5,5,44,1,82814,,1,,
2,1,2,80,2,82815,7,1,,
14,2,1,66,1,82816,,1,,
15,4,,16,2,82817,,1,,10
8,7,,11,1,82818,,1,,4
6,4,,2,1,82819,,1,,
8,3,1,78,1,82820,,1,,
1,7,,13,1,82821,,1,,6
6,3,1,56,1,82822,,1,,
15,2,1,70,2,82823,,1,,
14,7,,16,1,82824,,1,,9
7,3,,18,2,82825,,1,,11
15,3,1,64,1,82826,8,1,,
8,1,2,61,2,82827,7,1,,
14,4,,4,2,82828,,1,,
5,2,1,63,1,82829,,1,,
7,3,,0,1,82830,,1,9,
1,1,3,54,2,82831,,1,,
14,3,1,49,2,82832,,1,,
6,1,5,39,1,82833,,1,,
15,4,,12,2,82834,4,1,,5
14,5,,4,2,82835,,1,,
10,5,5,20,1,82836,,1,,
6,7,,1,2,82837,,1,20,
7,3,5,26,2,82838,,1,,
7,3,6,32,2,82839,,1,,
14,1,3,59,1,82840,,1,,
9,4,1,45,1,82841,,1,,
12,2,1,68,2,82842,,1,,
10,5,,14,2,82843,,1,,8
14,2,1,58,1,82844,,1,,
15,2,1,64,1,82845,7,1,,
8,5,1,33,2,82846,4,1,,
10,2,,5,2,82847,,1,,
15,7,,18,2,82848,,1,,11
8,1,5,80,1,82849,,1,,
8,4,5,30,1,82850,,1,,
8,5,1,51,2,82851,6,2,,
3,4,,5,2,82852,,1,,
9,5,,1,1,82853,,1,16,
3,1,3,68,1,82854,,1,,
10,6,1,80,1,82855,,1,,
6,4,1,44,1,82856,,1,,
8,1,5,47,2,82857,,1,,
5,5,,0,2,82858,,1,0,
8,3,2,80,2,82859,6,1,,
15,4,1,48,1,82860,,1,,
